"dates","NASDAQ 100","S&P 500","Hang Seng Index","FTSE 100","Dow Jones Industrial Average","DAX Performance-Index","Russell 2000","CAC 40","Ibovespa","SSE Composite Index","Nikkei 225"
2005-01-19,1545.650024,1184.630005,13678.629883,4818.299805,10539.969727,4245.549805,617.909973,3869.01001,24271,1218.108032,11405.339844
2005-01-20,1514.560059,1175.410034,13543.589844,4800.799805,10471.469727,4220.430176,612.340027,3842.439941,23610,1204.394043,11284.769531
2005-01-21,1503.640015,1167.869995,13481.019531,4803.299805,10392.990234,4213.700195,611.080017,3854.189941,23818,1234.475952,11238.370117
2005-01-24,1480.660034,1163.75,13386.990234,4812.5,10368.610352,4201.890137,604.530029,3848.709961,24198,1255.776978,11289.490234
2005-01-26,1509.01001,1174.069946,13623.679688,4847.100098,10498.589844,4214.120117,616.570007,3879.820068,24530,1241.958008,11376.570313
2005-01-27,1507.550049,1174.550049,13628.910156,4853.399902,10467.400391,4216.410156,616.900024,3891.399902,24030,1225.890991,11341.30957
2005-01-28,1499.459961,1171.359985,13650.05957,4832.799805,10427.200195,4201.810059,613,3870.350098,23968,1213.672974,11320.580078
2005-01-31,1519.630005,1181.27002,13721.69043,4852.299805,10489.94043,4254.850098,624.02002,3913.689941,24351,1191.822998,11387.589844
2005-02-01,1523.660034,1189.410034,13578.259766,4906.200195,10551.94043,4279.970215,628.140015,3939.179932,24149,1188.93103,11384.400391
2005-02-02,1525.099976,1193.189941,13555.799805,4916.200195,10596.790039,4296.310059,631.97998,3951.719971,24605,1252.5,11407.139648
2005-02-03,1508.23999,1189.890015,13515.330078,4908.299805,10593.099609,4281.640137,629.320007,3928.939941,24874,1242.307007,11389.349609
2005-02-04,1534.48999,1203.030029,13585.169922,4941.5,10716.129883,4339.279785,637.440002,3958.01001,25732,1269.004028,11360.400391
2005-02-16,1542.410034,1210.339966,14015.490234,5053.200195,10834.879883,4368.77002,638.849976,4009.02002,26384,1278.880005,11601.679688
2005-02-17,1519.290039,1200.75,13967.820313,5057.399902,10754.259766,4369.680176,631.140015,4005.5,27091,1276.134033,11582.719727
2005-02-18,1515.400024,1201.589966,14087.870117,5057.200195,10785.219727,4359.470215,630.130005,4029.02002,26756,1258.968994,11660.120117
2005-02-22,1494.069946,1184.160034,14090.519531,5032.899902,10611.200195,4323.209961,617.929993,4002.330078,26740,1309.276978,11597.709961
2005-02-23,1497.089966,1190.800049,13957.94043,4988.5,10673.790039,4310.660156,620.539978,3977.189941,27198,1309.474976,11500.179688
2005-02-24,1517.709961,1200.199951,14060.910156,4972.100098,10748.790039,4304.290039,627.559998,3977.669922,28436,1309.948975,11531.150391
2005-02-25,1526.900024,1211.369995,14157.089844,5006.799805,10841.599609,4348.640137,637.530029,4034.570068,28425,1312.444946,11658.25
2005-02-28,1511.02002,1203.599976,14195.349609,4968.5,10766.230469,4350.490234,634.059998,4027.159912,28139,1306.003052,11740.599609
2005-03-01,1527.25,1210.410034,14061.150391,5000.5,10830,4383.620117,638.530029,4054.97998,27730,1303.411987,11780.530273
2005-03-02,1525.280029,1210.079956,13850.780273,4992.799805,10811.969727,4393.430176,637.330017,4062.719971,28200,1287.449951,11813.709961
2005-03-03,1511.890015,1210.469971,13892.370117,5014.799805,10833.030273,4373.27002,638.289978,4061.350098,28668,1294.338989,11856.459961
2005-03-04,1520.579956,1222.119995,13730.780273,5036.299805,10940.549805,4423.52002,644.950012,4091.580078,29197,1287.713989,11873.049805
2005-03-07,1545.199951,1225.310059,13771.950195,5027.200195,10936.860352,4428.089844,643.859985,4108,29455,1293.739014,11925.360352
2005-03-08,1528.650024,1219.430054,13881.709961,5010.899902,10912.620117,4396.5,637.97998,4085.379883,29021,1318.270996,11886.910156
2005-03-09,1521.97998,1207.01001,13941.469727,4996.100098,10805.620117,4375.600098,631.080017,4066.689941,28514,1316.791016,11966.69043
2005-03-10,1524.380005,1209.25,13856.019531,4962.100098,10851.509766,4337.680176,626.940002,4038.209961,28567,1286.233032,11864.910156
2005-03-11,1505.640015,1200.079956,13890.929688,4982.100098,10774.360352,4360.490234,626.840027,4049.179932,28075,1289.94104,11923.889648
2005-03-14,1515.089966,1206.829956,13906.849609,4975,10804.509766,4367.299805,630.299988,4048.550049,28099,1293.5,11850.25
2005-03-15,1502.060059,1197.75,13816.75,5000.200195,10745.099609,4387.689941,626.820007,4077.73999,27588,1269.144043,11821.089844
2005-03-16,1486.22998,1188.069946,13832.519531,4937.600098,10633.070313,4309.109863,622.919983,4019.399902,27827,1255.588989,11873.179688
2005-03-17,1487.630005,1190.209961,13817.990234,4922.100098,10626.349609,4315.919922,625.460022,4032.070068,28086,1243.474976,11775.5
2005-03-18,1484.400024,1189.650024,13828.370117,4923.299805,10629.669922,4327.180176,622.570007,4050.77002,27593,1227.402954,11879.80957
2005-03-22,1465.089966,1171.709961,13776.469727,4937.299805,10470.509766,4320.689941,618.580017,4047.179932,26618,1206.921997,11841.969727
2005-03-23,1471.77002,1172.530029,13603.610352,4910.399902,10456.019531,4317.200195,612.059998,4032.409912,26248,1201.649048,11739.120117
2005-03-24,1469.939941,1171.420044,13597.099609,4922.5,10442.870117,4343.600098,615.27002,4078.310059,26702,1208.192017,11745.969727
2005-03-29,1464.339966,1165.359985,13411.879883,4919,10405.700195,4351.890137,604.630005,4081.649902,25842,1195.017944,11599.820313
2005-03-30,1491.73999,1181.410034,13425.75,4900.700195,10540.929688,4347.52002,614.900024,4064.610107,26470,1172.573975,11565.879883
2005-03-31,1482.530029,1180.589966,13516.879883,4894.399902,10503.759766,4348.77002,615.070007,4067.780029,26611,1181.235962,11668.950195
2005-04-01,1469.349976,1172.920044,13491.349609,4914,10404.299805,4373.529785,611.549988,4080.080078,26774,1223.56604,11723.629883
2005-04-04,1476.719971,1176.119995,13513.410156,4896.700195,10421.139648,4341.390137,613.76001,4052.320068,26407,1202.967041,11667.540039
2005-04-06,1480.670044,1184.069946,13562.259766,4947.399902,10486.019531,4379.180176,616.210022,4106.990234,25695,1214.868042,11827.160156
2005-04-07,1499.709961,1191.140015,13602.349609,4977,10546.320313,4389.52002,619.76001,4124.370117,26308,1225.487061,11810.990234
2005-04-08,1485.599976,1181.199951,13666.719727,4983.700195,10461.339844,4400.680176,610.75,4124.290039,25885,1248.520996,11874.75
2005-04-11,1478.550049,1181.209961,13659.929688,4973.299805,10448.55957,4396.089844,607.169983,4117.620117,25900,1240.972046,11745.639648
2005-04-12,1489.160034,1187.76001,13658.049805,4946.200195,10507.969727,4372.120117,613.030029,4096.810059,26206,1219.510986,11670.299805
2005-04-13,1461.680054,1173.790039,13799.620117,4960.799805,10403.929688,4405.689941,602.539978,4116.850098,26066,1248.203003,11637.519531
2005-04-14,1441.130005,1162.050049,13772.400391,4945.399902,10278.75,4402.049805,591.940002,4111.109863,24984,1234.332031,11563.169922
2005-04-15,1408.589966,1142.619995,13638.75,4891.600098,10087.509766,4312.25,580.780029,4032.280029,24656,1216.962036,11370.69043
2005-04-18,1409.97998,1145.97998,13355.230469,4827.100098,10071.25,4202.200195,585.330017,3949.590088,24877,1197.734985,10938.44043
2005-04-19,1420.800049,1152.780029,13444.089844,4855.600098,10127.410156,4204.609863,594.940002,3962.389893,25566,1199.901978,11065.860352
2005-04-20,1406.849976,1137.5,13501.629883,4822,10012.360352,4178.620117,584.960022,3950.02002,25062,1184.192993,11088.580078
2005-04-22,1421.209961,1152.119995,13693.549805,4849.299805,10157.709961,4223.040039,589.530029,3980.179932,24767,1169.187012,11045.950195
2005-04-25,1437.310059,1162.099976,13750.230469,4864.899902,10242.469727,4246.959961,596.440002,3993.070068,25232,1157.970947,11073.769531
2005-04-26,1420.430054,1151.829956,13859.580078,4845.5,10151.129883,4233.759766,587.659973,3993.040039,25305,1165.334961,11035.830078
2005-04-27,1423.76001,1156.380005,13839.639648,4789.399902,10198.799805,4189.02002,587.140015,3927.679932,25242,1148.756958,11005.419922
2005-04-28,1409.290039,1143.219971,13909.419922,4790.200195,10070.370117,4178.100098,575.02002,3911.449951,24440,1169.118042,11008.900391
2005-05-09,1463.380005,1178.839966,14085.089844,4910.299805,10384.339844,4292.410156,602.909973,4020.189941,25465,1130.834961,11171.320313
2005-05-10,1450.359985,1166.219971,14018.379883,4892.399902,10281.110352,4251.129883,595.039978,4000.25,24763,1135.561035,11159.459961
2005-05-11,1459.550049,1171.109985,13939.799805,4875.399902,10300.25,4244.160156,595.570007,3979.530029,24699,1124.270996,11120.700195
2005-05-12,1454.790039,1159.359985,13968.280273,4893.299805,10189.480469,4267.049805,586.890015,4015.649902,24117,1103.993042,11077.94043
2005-05-13,1470.630005,1154.050049,13866.80957,4886.5,10140.120117,4275.700195,582.02002,4017.889893,23887,1107.626953,11049.110352
2005-05-17,1490.140015,1173.800049,13667.030273,4898.5,10331.879883,4251.77002,595.27002,4006.189941,24413,1099.640015,10825.389648
2005-05-18,1509.26001,1185.560059,13627.009766,4949.399902,10464.450195,4324.600098,607.880005,4073.149902,24898,1102.964966,10835.410156
2005-05-19,1521.430054,1191.079956,13698.929688,4962.700195,10493.19043,4360.419922,610.460022,4085.97998,24829,1103.474976,11077.160156
2005-05-20,1528.060059,1189.280029,13717.419922,4971.799805,10471.910156,4360.680176,609.409973,4096.180176,24522,1099.269043,11037.290039
2005-05-23,1535.219971,1193.859985,13699.129883,4989.799805,10523.55957,4406.950195,612.869995,4118.370117,24215,1070.843994,11158.650391
2005-05-24,1540.469971,1194.069946,13719.320313,4982.5,10503.679688,4396.640137,612.950012,4102.060059,24545,1073.847046,11133.650391
2005-05-25,1532.709961,1190.01001,13562.05957,4971.5,10457.799805,4389.540039,606.400024,4100.27002,24478,1072.136963,11014.429688
2005-05-27,1549.800049,1198.780029,13714.780273,4986.299805,10542.549805,4444.709961,616.900024,4131.830078,25255,1051.946045,11192.330078
2005-05-31,1542.630005,1191.5,13867.070313,4964,10467.480469,4460.629883,616.710022,4120.72998,25207,1060.738037,11276.589844
2005-06-01,1559.5,1202.219971,13873.070313,5011,10549.870117,4527.169922,623.73999,4178.25,25949,1039.187012,11329.669922
2005-06-02,1568.959961,1204.290039,13814.580078,5005,10553.490234,4532.169922,625.23999,4183.720215,26640,1016.062988,11280.049805
2005-06-03,1544.47998,1196.02002,13818.450195,4999.399902,10460.969727,4510.390137,620.299988,4162.470215,26366,1013.637024,11300.049805
2005-06-06,1545.27002,1197.51001,13860.549805,4980.399902,10467.030273,4497.259766,622.940002,4146.470215,25556,1034.378052,11270.620117
2005-06-07,1531.119995,1197.26001,13837.290039,5025.299805,10483.070313,4566.009766,623.780029,4180.740234,25026,1030.94104,11217.450195
2005-06-08,1527.680054,1194.670044,13898.549805,5003.700195,10476.860352,4557.290039,620.469971,4171.350098,24702,1115.582031,11281.030273
2005-06-09,1539.459961,1200.930054,13898.30957,5009.200195,10503.019531,4562.75,626.22998,4153.709961,24484,1131.052002,11160.879883
2005-06-10,1521.02002,1198.109985,13934.759766,5030.399902,10512.629883,4586.100098,626.330017,4184.100098,24951,1108.286011,11304.230469
2005-06-13,1529.130005,1200.819946,13952.019531,5050.399902,10522.55957,4599.209961,629.02002,4203.490234,24902,1106.291016,11311.509766
2005-06-14,1524.420044,1203.910034,13904.80957,5046.799805,10547.570313,4591.689941,634.390015,4197.740234,25744,1093.463989,11335.919922
2005-06-15,1529.48999,1206.579956,13914.299805,5019.5,10566.370117,4548.419922,637.190002,4184.359863,25481,1072.83606,11415.879883
2005-06-16,1537.420044,1210.959961,13833.530273,5045,10578.650391,4579.870117,644.030029,4185.149902,25751,1086.01001,11416.379883
2005-06-17,1538.130005,1216.959961,13912.030273,5077.600098,10623.070313,4604.569824,644.190002,4220.910156,26093,1085.609985,11514.030273
2005-06-20,1537.310059,1216.099976,13945.769531,5072,10609.110352,4586.859863,641.840027,4193.399902,26046,1115.619995,11483.349609
2005-06-21,1536.47998,1213.609985,13979.349609,5082.100098,10599.669922,4608.109863,641.039978,4222.02002,25722,1101.485962,11488.740234
2005-06-22,1534.359985,1213.880005,14161.019531,5099.299805,10587.929688,4619.600098,643.450012,4229.549805,25678,1102.032959,11547.280273
2005-06-23,1515.949951,1200.72998,14190.44043,5114.399902,10421.44043,4627.47998,634.119995,4240.180176,24816,1093.702026,11576.75
2005-06-24,1500.180054,1191.569946,14230.290039,5079,10297.839844,4566.47998,630.409973,4199.870117,24917,1101.881958,11537.030273
2005-06-27,1493.75,1190.689941,14176.040039,5043.5,10290.780273,4523.819824,628.309998,4157.680176,25226,1124.640015,11414.280273
2005-06-28,1508.609985,1201.569946,14287.44043,5090.399902,10405.629883,4557.459961,641.47998,4194.330078,25261,1108.588013,11513.830078
2005-06-29,1504.109985,1199.849976,14277.280273,5109.100098,10374.480469,4583.629883,642.76001,4231.879883,25126,1104.991943,11577.44043
2005-06-30,1493.52002,1191.329956,14201.05957,5113.200195,10274.969727,4586.279785,639.659973,4229.350098,25051,1080.937988,11584.009766
2005-07-05,1506.349976,1204.98999,14124.799805,5190.100098,10371.799805,4603.649902,653.22998,4252.75,24675,1039.042969,11616.700195
2005-07-06,1498.050049,1194.939941,14149.929688,5229.600098,10270.679688,4615.490234,648.27002,4279.950195,24517,1033.545044,11603.530273
2005-07-07,1503.780029,1197.869995,14030.80957,5158.299805,10302.290039,4530.180176,649.299988,4220.620117,24450,1038.597046,11590.139648
2005-07-08,1533.27002,1211.859985,13964.469727,5232.200195,10449.139648,4597.970215,662.140015,4300.310059,24423,1017.982971,11565.990234
2005-07-11,1547.660034,1219.439941,14157.240234,5242.399902,10519.719727,4663.379883,671.73999,4321.560059,25016,1011.499023,11674.790039
2005-07-12,1555.589966,1222.209961,14146.950195,5217.200195,10513.889648,4653.029785,670.789978,4313.779785,25536,1046.161011,11692.139648
2005-07-13,1557.619995,1223.290039,14307.299805,5245.899902,10557.389648,4679.890137,667.650024,4343.620117,25856,1037.394043,11659.839844
2005-07-14,1573.439941,1226.5,14491.540039,5259.700195,10628.889648,4699.27002,663.02002,4370.879883,25920,1040.416016,11764.259766
2005-07-15,1577.819946,1227.920044,14504.290039,5230.899902,10640.830078,4712.899902,663.73999,4373.77002,25222,1026.11499,11758.679688
2005-07-19,1590.48999,1229.349976,14567.740234,5201.600098,10646.55957,4770.540039,668.859985,4424.25,25271,1014.35498,11764.839844
2005-07-20,1602.75,1235.199951,14602.700195,5215.200195,10689.150391,4784.5,677.559998,4418.390137,25705,1021.052002,11789.349609
2005-07-21,1601.890015,1227.040039,14620.139648,5221.600098,10627.769531,4829.870117,667.099976,4425.660156,25842,1020.632019,11786.730469
2005-07-22,1600.76001,1233.680054,14786.459961,5241.799805,10651.179688,4836.899902,677.780029,4415.52002,25391,1046.321045,11695.049805
2005-07-25,1593.569946,1229.030029,14794.030273,5270.700195,10596.480469,4842.700195,670.98999,4422.120117,24531,1045.400024,11762.650391
2005-07-26,1598.930054,1231.160034,14769.929688,5256.200195,10579.769531,4843.490234,674.580017,4420.779785,24868,1072.807007,11737.959961
2005-07-27,1611.949951,1236.790039,14801.860352,5263.600098,10637.089844,4855.350098,674.880005,4433.129883,25338,1089.909058,11835.080078
2005-07-28,1618.640015,1243.719971,14813.320313,5270.299805,10705.549805,4892.5,683.039978,4462.259766,26068,1086.547974,11858.30957
2005-07-29,1605.140015,1234.180054,14880.980469,5282.299805,10640.910156,4886.5,679.75,4451.740234,26042,1083.032959,11899.599609
2005-08-01,1610.109985,1235.349976,14978.879883,5290.899902,10623.150391,4890.850098,682.799988,4456.870117,26298,1088.947998,11946.919922
2005-08-02,1627.01001,1244.119995,15137.080078,5327.5,10683.740234,4932.870117,688.51001,4503.330078,26789,1104.037964,11940.200195
2005-08-03,1627.189941,1245.040039,15118.5,5332.299805,10697.589844,4923.120117,683.380005,4495.47998,26714,1107.698975,11981.799805
2005-08-04,1608.73999,1235.859985,15111.540039,5315.5,10610.099609,4874.060059,671.840027,4458.970215,26470,1102.588989,11883.30957
2005-08-05,1601.589966,1226.420044,15051.320313,5314.799805,10558.030273,4827.180176,662.789978,4421.700195,26518,1128.743042,11766.480469
2005-08-08,1589.969971,1223.130005,15108.94043,5344.299805,10536.929688,4837.859863,659.599976,4441.009766,26711,1138.881958,11778.980469
2005-08-09,1601.140015,1231.380005,15047.839844,5363.700195,10615.669922,4909.47998,660.47998,4491.689941,27291,1152.534058,11900.320313
2005-08-10,1585.709961,1229.130005,15346.410156,5377.5,10594.410156,4990.569824,660.159973,4527.109863,27117,1165.032959,12098.080078
2005-08-11,1600.650024,1237.810059,15445.200195,5358.600098,10685.889648,4953.930176,666.369995,4509.100098,26633,1183.578979,12263.320313
2005-08-12,1591.75,1230.390015,15450.950195,5345.799805,10600.30957,4937.330078,660,4476.47998,26951,1167.915039,12261.679688
2005-08-15,1600.709961,1233.869995,15466.05957,5344.200195,10634.379883,4922.339844,665.640015,4466.580078,27375,1187.005981,12256.549805
2005-08-16,1574.01001,1219.339966,15443.620117,5322.399902,10513.450195,4883.810059,654.609985,4444.569824,27080,1177.277954,12315.669922
2005-08-17,1582.290039,1220.23999,15449.580078,5292.700195,10550.709961,4871.459961,654.820007,4439.629883,27416,1192.833984,12273.120117
2005-08-18,1575.76001,1219.02002,15148.089844,5269.299805,10554.929688,4851.27002,651.190002,4430.069824,26900,1148.035034,12307.370117
2005-08-19,1573.719971,1219.709961,15038.610352,5312.600098,10559.230469,4929.910156,652.51001,4487.899902,26644,1150.18396,12291.730469
2005-08-22,1575.589966,1221.72998,15218.629883,5318.399902,10569.889648,4941.689941,657.469971,4485.939941,27261,1158.597046,12452.509766
2005-08-23,1571.300049,1217.589966,14973.889648,5300.200195,10519.580078,4917.740234,655.469971,4436.560059,26769,1149.957031,12472.929688
2005-08-24,1561.709961,1209.589966,14873.849609,5275.200195,10434.870117,4915.950195,655.01001,4424.430176,26712,1167.136963,12502.259766
2005-08-25,1565.880005,1212.369995,14889.099609,5255.700195,10450.629883,4856.009766,657.700012,4378.509766,27402,1172.474976,12405.160156
2005-08-26,1558.839966,1205.099976,14982.889648,5228.100098,10397.290039,4783.799805,648.640015,4342.700195,27095,1171.859985,12439.480469
2005-08-30,1565.72998,1208.410034,14922.219727,5255.799805,10412.820313,4791.720215,653.76001,4356.660156,27604,1146.38501,12453.139648
2005-08-31,1581.709961,1220.329956,14903.549805,5296.899902,10481.599609,4829.689941,666.51001,4399.359863,28045,1162.797974,12413.599609
2005-09-01,1577.25,1221.589966,15143.75,5328.5,10459.629883,4842.939941,668.450012,4424.149902,27962,1184.932983,12506.969727
2005-09-02,1573.119995,1218.02002,15221.889648,5326.899902,10447.370117,4837.810059,663.330017,4404.950195,28319,1188.848022,12600
2005-09-06,1597.27002,1233.390015,15160.780273,5359.200195,10589.240234,4968.279785,674.47998,4472.549805,28855,1173.322021,12599.429688
2005-09-08,1597.680054,1231.670044,15166.169922,5340.799805,10595.929688,4992.75,673.469971,4465.939941,28828,1194.411011,12533.889648
2005-09-09,1607.829956,1241.47998,15165.769531,5359.299805,10678.55957,5005.930176,678.049988,4491.680176,29308,1189.625,12692.040039
2005-09-12,1612.199951,1240.560059,15199.790039,5375.100098,10682.94043,4989.97998,680.820007,4491.819824,29086,1188.212036,12896.429688
2005-09-13,1607.380005,1231.199951,15070.55957,5338,10597.44043,4901.879883,673.130005,4453.410156,28873,1207.16394,12901.950195
2005-09-14,1589.630005,1227.160034,15086.620117,5347.399902,10544.900391,4911.169922,666.349976,4470.430176,29050,1217.260986,12834.25
2005-09-15,1588.550049,1227.72998,15041.019531,5383.5,10558.75,4905.97998,665.419983,4479.390137,29366,1217.281006,12986.780273
2005-09-16,1599.439941,1237.910034,14983.200195,5407.899902,10641.94043,4986.5,671.97998,4509.490234,29816,1212.947021,12958.679688
2005-09-20,1578.199951,1221.339966,15241.860352,5416.399902,10481.519531,4962.859863,660.630005,4531.799805,30059,1212.616943,13148.570313
2005-09-21,1561.839966,1210.199951,15223.620117,5369.700195,10378.030273,4875.220215,649.940002,4468.060059,30837,1187.988037,13196.570313
2005-09-22,1567.359985,1214.619995,15179.950195,5385.700195,10422.049805,4849.009766,651.159973,4448.149902,30678,1159.959961,13159.360352
2005-09-26,1572.859985,1215.630005,15274.30957,5453.100098,10443.629883,4998.160156,660.200012,4566.919922,31141,1155.041992,13392.629883
2005-09-27,1568.839966,1215.660034,15189.879883,5447.299805,10456.209961,4965.879883,659.169983,4546.799805,30875,1133.237061,13310.040039
2005-09-28,1568.810059,1216.890015,15221.459961,5494.799805,10473.089844,5048.740234,656.039978,4599.629883,31317,1131.774048,13435.910156
2005-09-29,1589.930054,1227.680054,15431.25,5478.200195,10552.780273,5021.169922,665.030029,4578.859863,31209,1155.484985,13617.240234
2005-09-30,1601.660034,1228.810059,15428.519531,5477.700195,10568.700195,5044.120117,667.799988,4600.02002,31584,1155.614014,13574.299805
2005-10-13,1533.800049,1176.839966,14621.830078,5265.200195,10216.589844,4950.069824,623.280029,4470.129883,29880,1152.607056,13449.240234
2005-10-14,1544.290039,1186.569946,14485.879883,5275,10287.339844,4975.560059,633.150024,4482.129883,29770,1139.546997,13420.540039
2005-10-17,1549.880005,1190.099976,14541.349609,5286.5,10348.099609,4978.830078,633.369995,4489.209961,30242,1131.375,13400.290039
2005-10-18,1538.430054,1178.140015,14597.400391,5263.899902,10285.259766,4947.180176,625.359985,4461.140137,29068,1141.20105,13352.240234
2005-10-19,1569.609985,1195.76001,14372.759766,5167.899902,10414.129883,4845.97998,638.280029,4375.089844,29297,1134.608032,13129.490234
2005-10-20,1555.589966,1177.800049,14408.94043,5164.100098,10281.099609,4864.25,627.539978,4390.660156,28344,1135.948975,13190.459961
2005-10-21,1565.119995,1179.589966,14487.849609,5142.100098,10215.219727,4838.399902,632.72998,4366.52002,29176,1141.317993,13199.950195
2005-10-24,1590.650024,1199.380005,14402.349609,5207.600098,10385,4901.790039,646.599976,4421.970215,29835,1141.171021,13106.179688
2005-10-25,1585.819946,1196.540039,14424.879883,5182.100098,10377.870117,4872.970215,642.72998,4396.990234,29498,1121.917969,13280.620117
2005-10-26,1575.140015,1191.380005,14458.139648,5227.799805,10344.980469,4900.790039,638.409973,4412.700195,29730,1097.161011,13395.019531
2005-10-27,1543.380005,1178.900024,14381.05957,5182.799805,10229.950195,4806.049805,624.030029,4336.410156,29133,1097.781982,13417.080078
2005-10-28,1557.109985,1198.410034,14215.830078,5213.399902,10402.769531,4825.640137,635.330017,4326.709961,29318,1080.866943,13346.540039
2005-10-31,1579.180054,1207.01001,14386.370117,5317.299805,10440.070313,4929.069824,646.609985,4436.450195,30194,1092.817017,13606.5
2005-11-01,1576.52002,1202.76001,14572.259766,5344.299805,10406.769531,4922.549805,643.02002,4434.75,30900,1089.949951,13867.860352
2005-11-04,1628.030029,1220.140015,14585.790039,5423.600098,10530.759766,4995.240234,658.159973,4498.700195,30888,1100.045044,14075.959961
2005-11-07,1629.27002,1222.810059,14365.790039,5460.799805,10586.230469,5024.200195,661.23999,4503.649902,30952,1100.650024,14061.599609
2005-11-08,1628.400024,1218.589966,14403.200195,5460.899902,10539.719727,5008.830078,656.22998,4503.620117,30971,1110.146973,14036.730469
2005-11-09,1630.209961,1220.650024,14597.549805,5439.799805,10546.209961,5011.379883,659.830017,4480.22998,30666,1108.152954,14072.200195
2005-11-10,1650.930054,1230.959961,14633.330078,5423.5,10640.099609,5015.549805,664.929993,4479.5,30725,1088.301025,14080.879883
2005-11-11,1653.359985,1234.719971,14740.599609,5465.100098,10686.040039,5090.75,666.659973,4536.490234,30511,1090.194946,14155.05957
2005-11-14,1651.900024,1233.76001,14629.490234,5470,10697.169922,5092.430176,663.929993,4548.450195,30219,1088.652954,14116.040039
2005-11-16,1651.449951,1231.209961,14650.540039,5430,10674.759766,5081.459961,654.640015,4512.129883,30482,1095.890015,14170.870117
2005-11-17,1676.390015,1242.800049,14787.980469,5460,10720.219727,5099.720215,667.140015,4523.180176,31087,1095.310059,14411.790039
2005-11-18,1679.849976,1248.27002,14883.320313,5498.899902,10766.330078,5123.5,672.219971,4556.22998,31102,1116.999023,14623.120117
2005-11-21,1686.22998,1254.849976,14885.570313,5497.899902,10820.280273,5170.609863,678.960022,4586.379883,31110,1119.936035,14680.429688
2005-11-22,1694.140015,1261.22998,14885.650391,5517.200195,10871.429688,5174.720215,682.549988,4580.810059,31489,1098.655029,14708.320313
2005-11-25,1701.050049,1268.25,15081.469727,5523.799805,10931.620117,5194.27002,683.580017,4600.47998,31920,1114.916016,14784.290039
2005-11-28,1684.390015,1257.459961,15100,5477.399902,10890.719727,5176.589844,671.5,4575.310059,31358,1110.822998,14986.94043
2005-11-29,1676.839966,1257.47998,15028.759766,5491,10888.160156,5199.47998,673.690002,4588.72998,31652,1096.985962,14927.700195
2005-11-30,1672.560059,1249.47998,14937.139648,5423.200195,10805.870117,5193.399902,677.289978,4567.410156,31917,1099.260986,14872.150391
2005-12-01,1704.280029,1264.670044,15068.030273,5486.100098,10912.570313,5266.549805,690.210022,4636.459961,32617,1098.746948,15130.5
2005-12-02,1709.099976,1265.079956,15200.379883,5528.100098,10877.509766,5307.990234,690.570007,4662.5,32832,1094.286987,15421.599609
2005-12-05,1694.77002,1262.089966,15158.820313,5510.399902,10835.009766,5266.859863,686.570007,4650.540039,32701,1079.197021,15551.30957
2005-12-06,1701.349976,1263.699951,14990.610352,5538.799805,10856.860352,5300.850098,687.580017,4677.200195,33223,1087.793945,15423.379883
2005-12-07,1697.040039,1257.369995,15134.950195,5528.799805,10810.910156,5266.75,683.01001,4660.580078,32757,1099.61499,15484.660156
2005-12-08,1685.589966,1255.839966,14879.160156,5531.100098,10755.120117,5286.75,685.219971,4669.930176,32480,1098.322998,15183.360352
2005-12-09,1692.619995,1259.369995,14910.509766,5517.399902,10778.580078,5282.129883,688.77002,4661.009766,32922,1113.477051,15404.049805
2005-12-12,1698.349976,1260.430054,14984.400391,5501.5,10767.769531,5301.209961,689.539978,4673.129883,32971,1116.366943,15738.700195
2005-12-13,1705.77002,1267.430054,14942.620117,5507.200195,10823.719727,5310.279785,689.030029,4693.399902,33420,1117.845947,15778.860352
2005-12-14,1698.97998,1272.73999,14976.259766,5521.100098,10883.509766,5286.759766,690.5,4674.850098,33629,1125.386963,15464.580078
2005-12-15,1701.699951,1270.939941,15059.019531,5495.299805,10881.669922,5295.819824,684.73999,4673.140137,33193,1123.555054,15254.44043
2005-12-16,1688.680054,1267.319946,15029.80957,5531.600098,10875.589844,5353.660156,683.090027,4704.410156,33292,1127.508057,15173.070313
2005-12-19,1664.359985,1259.920044,15182.889648,5539.799805,10836.530273,5350.180176,672.25,4694.859863,33005,1131.750977,15391.480469
2005-12-20,1665.069946,1259.619995,15169.169922,5547.899902,10805.549805,5356.600098,672.780029,4703.47998,33067,1136.342041,15641.259766
2005-12-21,1670.609985,1262.790039,15221.419922,5587.399902,10833.730469,5397.22998,679.73999,4752.410156,33517,1130.759033,15957.570313
2005-12-22,1683.349976,1268.119995,15182.530273,5597,10889.44043,5398.279785,684.080017,4751.959961,33513,1135.238037,15941.370117
2005-12-28,1667.099976,1258.170044,15101.540039,5622.799805,10796.259766,5447.149902,680.080017,4756.930176,33138,1157.034058,16194.610352
2005-12-29,1655.359985,1254.420044,15045.589844,5638.299805,10784.820313,5458.580078,677.960022,4772.930176,33456,1169.862061,16344.200195
2006-01-04,1695.829956,1273.459961,15200.05957,5714.600098,10880.150391,5523.620117,689.25,4838.52002,35002,1180.963013,16361.540039
2006-01-05,1705.290039,1273.47998,15271.129883,5691.200195,10882.150391,5516.529785,691.77002,4835.089844,34936,1197.269043,16425.369141
2006-01-06,1734.98999,1285.449951,15344.44043,5731.799805,10959.30957,5536.319824,699.390015,4867.149902,35475,1209.421997,16428.210938
